Unnamed: 0,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,BVP_mean,BVP_std,BVP_min,BVP_max,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,Resp_mean,Resp_std,Resp_min,Resp_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,BVP_peak_freq,TEMP_slope,subject,label
0,0.02993655504400749,0.009942306572155358,0.0,0.08738279761012517,0.02951001015556835,0.011144736262120584,-0.02408186195635605,0.0873827562416348,2.0304456882773216e-05,7.668171434410955e-06,-1.656960215099968e-05,6.012398494791312e-05,2.0304456882773216e-05,7.668171434410955e-06,-1.656960215099968e-05,6.012398494791312e-05,-0.1816732617297902,107.648359232624,-358.13,554.77,1.3979684884184065,0.1414808818605863,1.1092986624802572,1.6783994645961535,1.824289000580248,1.0883282078833296,0.36797708316668265,4.319986715502379,1.2843758526243385,1.952822653090264,5.2296570629550836e-08,11.71259626503334,1.2321641222705626,0.9974872106402064,-0.5991635447640467,2.5547503021729274,0.1481839773616847,2.9356168122316832,-8.80584716796875,6.50482177734375,35.817090909090865,0.012673914122067007,35.79,35.84,0.13566986998304126,-0.00016905980208731805,2,0
1,0.021985800798920527,0.015844527207486945,0.0,0.07155756654687416,0.017351549728282036,0.020817000404665786,-0.03784292593141665,0.07155753267031513,1.1938789293866693e-05,1.4323203716873377e-05,-2.603794623728521e-05,4.9235389248684756e-05,1.1938789293866693e-05,1.4323203716873377e-05,-2.603794623728521e-05,4.9235389248684756e-05,-0.8301470588235291,118.74208943778429,-392.28,438.16,1.2101317674035459,0.09188242918526912,1.014137872636249,1.4857995814446938,2.1091462266179968,1.2235284466465082,0.5391497246188794,4.459366787884756,1.4678647136924163,2.85250996438854,3.096901934895868e-08,17.41882122027924,0.3776152040086333,1.1722207931741842,-1.213172941862477,1.871490021412816,0.037544840944963936,2.843123179252524,-8.16802978515625,6.74285888671875,35.79756756756755,0.02990122526689475,35.75,35.87,0.09502262443438916,-0.00078869778869776,2,0
2,0.02083908098351165,0.011034364039104204,0.0027522140979566985,0.05435622843464479,0.02083907111793924,0.011034358815250151,0.00275221279501212,0.054356202701489366,1.4338389541739914e-05,7.592225879021561e-06,1.8936688172571063e-06,3.739995914082785e-05,1.4338389541739914e-05,7.592225879021561e-06,1.8936688172571063e-06,3.739995914082785e-05,0.9396834369700432,42.19003939297985,-240.61,209.89,1.010977164701999,0.10231487191145876,0.8322161167473114,1.1909666436032378,0.15282782125391414,0.1288955556739318,0.006950363560282765,0.5443458456701337,0.10509126382122967,0.2448912309529148,4.7256021318275985e-08,1.3008099949767329,1.7276955866016719,0.29338901424114666,1.137304257172579,2.037179172222012,-0.02186248938661716,1.7003326185446763,-2.9144287109375,3.26080322265625,35.712909090909065,0.027612429827737726,35.66,35.75,0.07687959299039004,-0.0007169938913058143,2,0
3,0.034448598348830635,0.003185086154101571,0.013761070489783492,0.040595157944861314,0.03444858204028276,0.0031850846462280237,0.0137610639750606,0.04059513872642877,2.37024570653228e-05,2.1915076791363563e-06,9.468344086285533e-06,2.793161505454232e-05,2.37024570653228e-05,2.1915076791363563e-06,9.468344086285533e-06,2.793161505454232e-05,0.10740384615384742,41.60687173752203,-289.26,145.36,0.7751874460203966,0.0463910931433055,0.6939961352625407,0.8768194179289382,0.17759469980574566,0.12616665142253722,0.0027887371005067443,0.36138758353877976,0.11078621939057604,0.1997043206555356,2.7872847141452443e-08,1.105898008119306,0.9879268772119216,0.04238829970702965,0.9124406813491884,1.1276021627961088,0.09756253422992167,1.483260353880956,-2.81829833984375,3.73077392578125,35.70081081081082,0.01950445248937228,35.66,35.73,0.14027149321266968,7.528957528957787e-05,2,0
4,0.028870227749267518,0.0043787784681770464,0.013761070489783492,0.03853099737139378,0.02887021408161455,0.00437877639518952,0.0137610639750606,0.03853097913016968,1.9864243147539746e-05,3.01283110533438e-06,9.468344086285533e-06,2.651136344159949e-05,1.9864243147539746e-05,3.01283110533438e-06,9.468344086285533e-06,2.651136344159949e-05,-0.07361990950226238,43.121633241472786,-197.37,194.12,0.6574939813318502,0.034539586362727866,0.594666882768196,0.7181063761815458,0.035014435272065145,0.039616218775044405,0.0011442516256320798,0.1327805343565842,0.026715864499287187,0.1147377919591749,5.174644446270804e-08,0.997036505624208,0.7722615972479132,0.07762841682534738,0.6156849313922336,0.90783251850008,0.06254517838548397,1.5015851820283452,-3.24249267578125,2.91290283203125,35.744727272727275,0.019386456889897662,35.71,35.79,0.14932126696832582,0.0004417194508938031,2,0
5,0.027908198160728426,0.008752466576093987,0.0,0.06605313835096077,0.02788483472683941,0.008826572268456302,-0.00275221279501212,0.06605310708029087,1.9186249730501397e-05,6.073151283336163e-06,-1.8936688172571063e-06,4.544805161417056e-05,1.9186249730501397e-05,6.073151283336163e-06,-1.8936688172571063e-06,4.544805161417056e-05,0.2639853024307515,71.15496421548033,-367.11,363.29,0.5404595921131684,0.03005281736839611,0.4864942002203283,0.5933789751944026,0.03326633222474052,0.051870818176314,1.4827831753488775e-05,0.19528273424588305,0.0392009197277356,0.11219155530584857,3.2976926522820804e-08,0.6012619534803973,0.4186480320806781,0.12864765300443895,0.1122697804933866,0.6123476276939752,0.053955936441745934,1.6758803859931268,-3.192138671875,3.45001220703125,35.805855855855825,0.022479959782772715,35.75,35.84,0.08592425098925946,0.0005208845208845139,2,0
6,0.033222711130425124,0.009514217110036442,0.0,0.07499783416932004,0.0326046928685118,0.011454332553616015,-0.03096239394388635,0.07499779866408028,2.2433763222539632e-05,7.881190153096483e-06,-2.1303774194142445e-05,5.160247527025615e-05,2.2433763222539632e-05,7.881190153096483e-06,-2.1303774194142445e-05,5.160247527025615e-05,0.7257070135746614,112.44642905034529,-670.2,361.86,0.502869406553813,0.01859144507935768,0.4743745567389848,0.5689634790783594,0.37430955707652297,0.14789909342132193,0.1309373334915774,0.6698364603335911,0.2814231976380919,0.5932838764659567,3.2841318997611786e-08,3.622407094081217,-0.036692750475298255,0.1291304736314762,-0.20270020156079727,0.21678161382518474,0.046343897579991085,2.1945393894575176,-6.646728515625,5.21697998046875,35.84709090909089,0.018942278568201014,35.81,35.89,0.11764705882352942,0.00023767554042784746,2,0
7,0.033314229971029216,0.005211669697423763,0.004816374671424223,0.04472347909179635,0.033314214199511166,0.005211667230131362,0.00481637239127121,0.04472345791894695,2.292195164391734e-05,3.585904308528209e-06,3.313920430199936e-06,3.077211828042797e-05,2.292195164391734e-05,3.585904308528209e-06,3.313920430199936e-06,3.077211828042797e-05,-1.0836743923120429,39.30585427347404,-182.86,182.92,0.506633285618332,0.017300961607875073,0.4701519730405613,0.5517079848832236,0.0737595462781934,0.059750181193689626,0.0013878393348570868,0.210346202465805,0.053613883073238916,0.17619555582335686,4.984947258451777e-08,1.4828810907493841,0.27527624162043485,0.024120167481513712,0.22168506382022007,0.31263141090766,0.07879024281174872,1.4989302452856432,-2.9449462890625,3.19366455078125,35.81450450450447,0.019670196907406016,35.77,35.84,0.1492368569813454,-0.0005075465075465243,2,0
8,0.03699610873984105,0.0014349604095939973,0.027522140979566984,0.043347372042818,0.03699609122525943,0.0014349597302595195,0.0275221279501212,0.04334735152144089,2.5455278908898817e-05,9.87328632486862e-07,1.8936688172571066e-05,2.9825283871799426e-05,2.5455278908898817e-05,9.87328632486862e-07,1.8936688172571066e-05,2.9825283871799426e-05,0.03632352941176417,24.483058558788482,-120.43,139.13,0.4889435962874088,0.017555040059839478,0.4564315730515574,0.5179903104042501,0.006364914939926006,0.012294712157721491,1.421127555742128e-05,0.0634146893150826,0.0007602886099855367,0.004402871272131685,9.451366600465859e-08,0.04036608783886092,0.2889830169102569,0.04713881424810122,0.19728690234905802,0.3442429172221761,0.002717582285311757,1.3436913900759562,-2.777099609375,2.48870849609375,35.78418181818179,0.010564246579150494,35.77,35.81,0.15384615384615385,-5.770574577900579e-06,2,0
9,0.03704592256966869,0.0011131703562196576,0.03371462269996956,0.043347372042818,0.03704590503150367,0.0011131698292260212,0.03371460673889847,0.04334735152144089,2.548955345762712e-05,7.65920061754336e-07,2.319744301139956e-05,2.9825283871799426e-05,2.548955345762712e-05,7.65920061754336e-07,2.319744301139956e-05,2.9825283871799426e-05,0.06738835500282635,16.889657960836004,-39.38,77.19,0.4239220821852046,0.017095621839545518,0.3955345289647858,0.4562918452557773,0.002718225161543561,0.004441270946153624,6.819167828716883e-07,0.016737013785695438,0.0024991470120854487,0.013326580402604205,8.373381165764366e-08,0.11808383076499945,0.09507966567340216,0.05444402752458402,0.008597810783057658,0.19544212537246752,0.11317671522484266,1.4807783750036894,-2.75421142578125,3.02886962890625,35.813423423423416,0.018281852149329127,35.79,35.84,0.1537591859807801,0.0004933309933310232,2,0
10,0.032531544241572036,0.012735960239623341,0.0,0.07018145949789581,0.03237741737752095,0.013122794759973357,-0.006192478788777271,0.07018142627280906,2.227738559396516e-05,9.029180911179178e-06,-4.260754838828489e-06,4.8288554840056206e-05,2.227738559396516e-05,9.029180911179178e-06,-4.260754838828489e-06,4.8288554840056206e-05,-0.38360294117646815,77.38712148983588,-596.97,368.75,0.3761661751767667,0.008785377737088346,0.3614713664628581,0.39550396767918455,0.02465482579905872,0.02688954065282608,6.996313584973643e-05,0.11040037121694243,0.02666854350577561,0.07936218958023936,3.4712853480556305e-08,0.5158293784750486,-0.07193148977203545,0.03901718756431772,-0.1281850557880469,0.006874694171344621,-0.026089752389755774,1.4722538670153416,-3.240966796875,3.20587158203125,35.872909090909026,0.026878360831562285,35.83,35.91,0.14932126696832582,0.0007123052994612355,2,0
11,0.032652965451775866,0.012632326952634129,0.0,0.0626128707285149,0.03248638507868104,0.01305471029674663,-0.008944691583789391,0.06261284108652572,2.2352361169309326e-05,8.982335178470594e-06,-6.1544236560855945e-06,4.308096559259917e-05,2.2352361169309326e-05,8.982335178470594e-06,-6.1544236560855945e-06,4.308096559259917e-05,-0.15675339366515573,90.26158769621463,-449.14,338.57,0.3534412876047172,0.013722298952503629,0.33800492133647986,0.3892098000433985,0.043469387780109794,0.029751614611469024,0.007048824063579252,0.12320395872617824,0.02605627789137436,0.08161297986162068,4.094252747943728e-08,0.5722274379884067,-0.15967225117330014,0.011498531578584966,-0.16984153391509102,-0.12909309025263516,0.1228960841171548,1.4670606752436743,-2.51007080078125,2.88238525390625,35.888558558558515,0.013072689835832063,35.87,35.91,0.09502262443438916,-0.00021411021411022426,2,0
12,0.03515525906254409,0.009346076686277498,0.0,0.06123676367953655,0.03498731079128143,0.009956315577831618,-0.006880531987530299,0.061236734689019676,2.4073131105707848e-05,6.850474781121691e-06,-4.7341720431427655e-06,4.2134131183970615e-05,2.4073131105707848e-05,6.850474781121691e-06,-4.7341720431427655e-06,4.2134131183970615e-05,0.6561107970604896,85.54834522239216,-400.42,421.48,0.3174398118944547,0.01814573385506129,0.2868168646781455,0.3568084859483367,0.029223885512630755,0.02514648686938908,0.0023698396670571416,0.09708551379343587,0.022483361219296536,0.10320866671058007,4.831964695029002e-08,0.8351373018287732,-0.2550337500542572,0.054459663979388825,-0.3299840153000498,-0.1703482106389121,0.03446804405972107,1.4910947760944808,-2.87322998046875,3.22418212890625,35.844234234234186,0.024293607565730898,35.79,35.89,0.06331260599208592,-0.0006060021060021162,2,0
13,0.03541451964282532,0.010770144824117782,0.0006880535244891746,0.05986065663055819,0.0353693591150852,0.01091747954045842,-0.006192478788777271,0.05986062829151361,2.4336000676978746e-05,7.511806720133211e-06,-4.260754838828489e-06,4.1187296775342064e-05,2.4336000676978746e-05,7.511806720133211e-06,-4.260754838828489e-06,4.1187296775342064e-05,0.0592307692307707,78.71410542780552,-428.17,285.6,0.27647639765733883,0.015354349252197906,0.254280746425988,0.3114652922928663,0.03508599280572191,0.0319828527863299,0.0009432021972993783,0.10383133735330914,0.02636808842660952,0.09787038164150973,4.2224260754508685e-08,0.7705594344188754,-0.3851950492022583,0.029022319623463768,-0.41633987683323137,-0.3304906820708716,0.042871422561047534,1.4674600086985323,-3.08990478515625,2.95257568359375,35.79472727272724,0.014251576685283773,35.77,35.83,0.06334841628959277,-0.0002495773504947779,2,0
14,0.035979595274928056,0.00962236683064938,0.0,0.05435622843464479,0.035939104524007365,0.009772444536084477,-0.006880531987530299,0.054356202701489366,2.472801582806281e-05,6.723961722689458e-06,-4.7341720431427655e-06,3.739995914082785e-05,2.472801582806281e-05,6.723961722689458e-06,-4.7341720431427655e-06,3.739995914082785e-05,1.857897117015264,93.86292676505936,-727.64,595.6,0.2413643813981577,0.009597120600196324,0.22500894581806474,0.2617580893359861,0.014627424375594613,0.018005964807274625,4.3484398407621054e-05,0.0635584278521064,0.014953812998553256,0.0787025911375324,5.048273732377595e-08,0.6177148725378334,-0.4716513785462026,0.031755344485884886,-0.5186684843723478,-0.4170137280529369,0.013884930043146069,1.4811190687897289,-2.72369384765625,2.70843505859375,35.75756756756756,0.011086573018318209,35.75,35.79,0.1492368569813454,1.2460512460526253e-05,2,0
